id,x,y
791,-37.8155488353538,144.967167068786
792,-37.8176909757847,144.960120224331
793,-37.8153610890282,144.958965024707
794,-37.8123496604792,144.970860897084
795,-37.8142176786427,144.956718967248
796,-37.8145345279626,144.973948304704
797,-37.8116824857314,144.971844138557
798,-37.8127,144.968
799,-37.8154430827519,144.967019414534
800,-37.8138979303992,144.970675227878
801,-37.8169267671478,144.961488048227
802,-37.8158062221466,144.963227147523
803,-37.8140829817326,144.956870524158
804,-37.8135234034114,144.96135299531
805,-37.8134044015188,144.96588541907
806,-37.8103459642814,144.96425358868
807,-37.8149297343079,144.960900076931
808,-37.8134935066594,144.970338218751
809,-37.8182,144.957
810,-37.81994558344,144.954776763972
811,-37.8098603013097,144.968777847725
812,-37.8130493801409,144.95779474036
813,-37.8155770405011,144.963441284694
814,-37.8083721816012,144.969199985717
815,-37.8095882816142,144.968572783555
816,-37.8154,144.963
